mfcc6_mean,mfcc3_mean,chroma_stft_var,mfcc5_var,mfcc4_var,mfcc4_mean,mfcc1_mean,rms_mean,mfcc19_mean,mfcc6_var,genre
28.684828,-17.271332,0.08185851,100.48564,115.44539,47.72868,-114.94893,0.0948535,-7.331606,88.78986,metal
3.6933465,-8.333959,0.048831116,342.89,234.82053,4.770666,-12.88043,0.18896514,-3.0037353,82.21818,reggae
26.805567,-30.79328,0.075093806,51.341236,96.276596,61.190796,-38.857048,0.14182532,-6.938868,61.117188,metal
23.58802,-37.503036,0.06936795,144.00542,278.8816,62.520233,-39.43111,0.1521185,-2.8941498,103.00675,metal
14.78309,-35.343914,0.090212636,353.51547,260.64172,36.209435,-151.03778,0.07813655,-1.5103352,132.50034,reggae
2.7906373,2.9172726,0.088599555,198.50679,297.39572,7.5142465,-62.892105,0.13847896,1.6834104,248.72285,pop
3.234112,-32.67545,0.08257873,181.3247,80.46069,29.333555,-302.57654,0.038619976,0.5866992,120.54838,classical
-1.0587351,-3.729049,0.085308686,123.988525,246.44739,-1.4481213,-54.27351,0.13222176,0.7062174,142.25618,pop
17.88869,-25.292645,0.085011326,129.53954,151.60176,24.82933,-324.562,0.030480389,2.8598711,139.299,classical
6.825717,47.686913,0.093952775,125.79944,242.52148,13.642741,-140.39273,0.12807564,-0.145164,196.16733,pop
2.240642,-19.93583,0.08410292,97.60323,207.45428,27.468538,-449.54596,0.011422616,2.6200175,33.771507,classical
31.082521,15.308252,0.09897531,208.97511,222.50026,26.166553,-240.18692,0.10295305,-9.643125,118.46168,blues
22.01709,-39.068462,0.08498567,329.82327,381.52042,40.49811,-94.43097,0.12326568,4.206518,178.48979,hiphop
21.835188,30.426413,0.06606453,121.39955,135.16844,26.40674,-59.666336,0.1333199,-4.754086,78.13131,hiphop
18.861591,5.6207414,0.09439107,112.45032,173.15619,41.29427,-240.55766,0.06487185,-1.0681795,101.45881,blues
20.58466,-15.236756,0.08605001,172.57222,192.21738,46.56682,-146.18872,0.1089263,3.2057338,102.90499,blues
27.532696,-16.406834,0.09687173,377.62286,562.81055,56.853134,-142.68033,0.11560368,-3.0407598,282.69553,hiphop
8.006035,-17.876657,0.08705675,118.70891,96.42719,29.185123,-140.07944,0.101140425,-2.7943377,88.18862,rock
17.325274,-17.056965,0.08866968,108.03057,200.46225,31.608704,-131.4919,0.07245503,-2.3374214,89.27412,rock
35.052124,-35.533916,0.0898235,65.182045,123.39886,59.553726,-168.86656,0.10185636,-2.7493842,51.96845,jazz
22.023767,-3.947774,0.10386045,103.74001,93.263535,49.43943,-377.92145,0.026815591,1.7790592,84.53979,jazz
22.0002,-26.272446,0.09254952,154.68909,119.868904,46.32121,-208.98941,0.095706716,-0.5533735,97.724495,jazz
6.298612,-39.01842,0.08632636,107.75963,269.8052,43.837704,-208.5565,0.070951544,-5.8923726,67.66061,jazz
18.001854,5.028035,0.08707346,98.537964,106.30372,29.814865,-302.8897,0.04783159,7.4961658,60.553192,jazz
26.687878,-41.851204,0.07696215,64.93214,191.62767,47.473553,-101.508995,0.09197479,-5.020622,72.58624,rock
-0.51051277,-12.666532,0.08750191,151.2753,192.90617,22.779287,-110.041374,0.09806694,-0.5089187,154.01808,rock
21.092821,-44.188515,0.07982013,127.23636,264.87848,52.317406,-72.89545,0.11258017,-2.6151738,85.831985,rock
8.581043,20.803356,0.09018363,280.1001,350.71356,45.727577,-132.18874,0.11428246,-0.75869924,246.79771,hiphop
25.14812,18.074892,0.09483169,170.16936,296.44244,26.327793,-236.05634,0.13185339,-14.587513,99.5159,blues
15.825815,1.1732061,0.098091245,288.11526,365.9177,50.968212,-253.0365,0.08951217,3.5049229,164.42197,blues
15.183666,-0.3352127,0.08834619,255.85924,377.87692,28.78967,-171.51355,0.099348806,-0.4782011,174.09108,hiphop
21.805819,-32.116535,0.08345997,129.91985,123.409805,38.840477,-328.84393,0.028918996,2.33367,117.51151,classical
12.711865,-12.490888,0.085333444,173.90686,252.30292,9.520626,-93.42425,0.10555354,-1.6998572,233.5046,pop
1.5259862,-34.08289,0.08607844,131.02898,440.87292,10.840148,-314.86188,0.03502689,0.41658375,124.38796,classical
7.3646464,10.598418,0.08563026,145.74458,217.54857,14.456253,-102.66221,0.11630495,-1.1332185,131.59843,pop
29.613209,-42.61079,0.073162824,76.64171,98.29563,54.23638,-99.26622,0.08264647,-10.780738,82.007706,metal
15.165925,2.8379614,0.089792065,251.92395,203.99686,42.723526,-168.78336,0.09317077,-5.2940845,97.57717,reggae
16.531708,4.263526,0.086918145,187.39519,268.202,30.144289,-151.59569,0.10430514,-1.5487828,165.52946,reggae
27.772968,-22.542524,0.0716606,95.22297,127.27027,60.44457,-28.911886,0.15576924,-6.3519225,68.68534,metal
34.202206,-16.086046,0.06927361,101.4307,217.36897,55.97418,-50.439243,0.16259125,-3.1736414,122.02844,metal
11.659526,-26.797098,0.08667988,162.57927,215.27591,30.215582,-66.62628,0.12856555,-0.03087349,122.6517,disco
4.5597296,-10.000173,0.09405919,319.50568,425.77835,52.160385,-156.98376,0.08909437,-1.7980437,149.73026,reggae
28.01611,-6.5204597,0.072163224,160.95143,236.19388,53.278793,-25.822054,0.16187368,-2.5778801,99.578026,metal
29.44463,-28.942984,0.08157018,79.718094,68.571365,67.158745,-117.13071,0.08071736,-6.780311,42.925655,metal
8.569749,1.7134775,0.0892441,253.92986,290.1106,32.917744,-259.08344,0.05589356,0.8336632,147.7163,reggae
8.3477545,16.556557,0.08668889,135.25467,225.83263,12.494193,-85.53523,0.09754342,-0.2959094,153.01495,disco
16.795126,-14.428016,0.087277286,198.12001,232.34647,36.759117,-124.38198,0.099986784,-8.479807,86.43961,disco
5.92966,32.75162,0.0988487,231.52902,275.2665,24.172243,-354.5734,0.037801452,-4.028251,124.04092,country
2.545049,1.1479001,0.0842249,269.28235,213.05002,24.1252,-180.92348,0.06526166,-2.1889312,196.84312,country
11.770172,-9.745279,0.08631996,304.1296,294.16785,51.014706,-340.277,0.022441264,-3.4572592,291.68243,country
-6.07405,-0.0014169888,0.09028587,285.96985,252.63937,38.16659,-203.23544,0.06733906,-7.26465,229.44833,country
3.796166,31.189005,0.08744743,125.033646,249.37567,11.129743,-132.17332,0.090603195,-4.9876003,114.287636,disco
6.1621184,11.294366,0.08215159,122.71585,172.9273,7.3925176,-77.41591,0.112365745,-2.5163918,66.134384,disco
21.731802,-34.140045,0.088926785,103.71042,190.53224,50.74821,-98.224304,0.12065762,-9.213277,95.6251,metal
7.957229,34.757614,0.083709985,332.3205,418.79968,19.689596,-118.64639,0.12660074,4.688797,201.2428,reggae
17.04318,15.256467,0.1022736,176.50343,331.17603,42.7539,-181.8612,0.08015038,-2.8641093,101.11285,reggae
27.866179,-32.454674,0.08037128,126.28964,126.41435,54.504124,-107.36645,0.07836318,-7.090741,100.27038,metal
7.258907,-15.907565,0.07893935,152.05664,156.13972,27.955883,-87.71124,0.09568969,-1.6835737,73.081474,disco
37.758183,-41.526787,0.07228054,107.50417,87.29421,55.260014,-96.23031,0.10037173,-0.88714695,75.75258,metal
12.620365,-28.699959,0.08924924,369.7155,267.5952,31.465557,-167.21487,0.062455498,-0.76616436,124.53877,reggae
32.25191,-21.18132,0.07203048,88.21987,151.13098,60.276806,-31.813631,0.14725152,-7.4507046,82.6209,metal
21.183084,-43.58312,0.08102442,133.95549,223.28157,59.46538,-147.12346,0.07675179,-8.698328,136.60963,metal
1.5028558,-56.16248,0.09269355,330.32367,237.47049,60.7668,-195.90721,0.09290758,-2.4469795,212.26282,reggae
4.8406057,16.835861,0.09064002,268.06845,261.21475,-0.5640693,-107.35376,0.13010947,1.9803373,176.30763,pop
8.22307,-5.0256763,0.08495466,156.33218,48.166252,29.73763,-482.67752,0.008008631,1.2772406,39.239925,classical
0.5866356,21.520706,0.08916304,237.31999,412.73444,11.011825,-127.50527,0.081405774,-1.5478868,213.0966,pop
23.196798,-34.761543,0.08374384,50.695126,134.97087,31.075779,-236.76826,0.04301178,-1.6972663,81.79974,classical
13.446867,-16.112173,0.09128498,146.16869,206.5131,65.11263,-243.51277,0.08205162,7.5631137,97.784676,blues
9.451622,-2.6135695,0.07917011,269.56256,523.1751,33.52839,-71.588486,0.1398825,1.5415943,157.35423,hiphop
8.154635,2.5346992,0.09618559,305.02048,308.1971,19.024263,-132.09221,0.10415191,-2.4392862,145.84373,hiphop
23.456516,18.803982,0.097941995,259.24564,170.95863,27.445518,-339.78738,0.060094427,-4.439701,249.76144,blues
23.544353,-48.06801,0.07584785,149.87811,180.67386,47.673477,-80.53294,0.115972936,-4.5407352,112.27374,rock
21.889591,32.884132,0.085146554,126.050476,345.77505,34.591526,-144.39177,0.08362512,-1.5337855,188.76018,rock
27.917933,-33.203926,0.078595,91.88525,168.84848,46.075253,-91.82006,0.10729429,-2.9360676,118.54972,rock
19.897331,-12.446426,0.09204396,63.346737,90.94445,48.381027,-199.86096,0.07707588,-3.525671,33.50161,jazz
17.64487,-20.522713,0.0921994,78.00242,222.08705,32.5815,-215.64998,0.087532684,1.351696,78.12663,jazz
18.763727,-6.0018964,0.08264326,65.339066,95.95486,40.935,-254.8304,0.036754716,-1.6562526,63.68294,jazz
13.13335,-14.872699,0.092102565,187.30978,357.79425,52.4252,-248.61293,0.083303764,-1.1505373,126.88285,jazz
10.482649,-20.30969,0.09231635,310.07468,251.40518,43.082794,-185.76012,0.07006054,-3.8908815,168.76872,rock
29.65515,-25.91529,0.09204621,130.46446,202.01729,42.78397,-144.21397,0.12382622,-0.43101656,67.986336,rock
18.94037,-7.4066553,0.08255681,75.500984,121.95968,40.721382,-75.74204,0.12683478,-5.773387,83.490456,rock
13.971305,-17.135275,0.09355724,308.5429,329.88718,62.625706,-227.57077,0.092125185,-1.5243958,101.01286,blues
17.895336,11.089379,0.09268896,341.28375,315.03387,44.612972,-216.6136,0.08004215,-2.7244804,205.37677,hiphop
23.060762,-20.075686,0.09047958,223.88167,329.86026,52.490326,-125.190186,0.13375059,7.0749793,206.12955,hiphop
0.3838843,-44.132225,0.09396218,1134.1604,466.90656,37.50976,-222.57259,0.100780815,-3.360516,308.27313,blues
4.5996323,-5.513723,0.083602086,120.81112,88.66933,26.99549,-366.58472,0.028243452,1.0278097,91.57674,classical
2.5072277,2.2388225,0.08259987,164.00032,217.07048,18.834497,-78.00076,0.1094052,4.019534,132.01607,pop
-2.0186167,-3.7471044,0.08932209,177.87836,76.03745,19.319971,-433.13342,0.012229024,3.504443,64.045425,classical
-0.9527331,-24.121853,0.080858685,148.79306,407.5182,36.897816,-147.63197,0.10186117,4.922141,189.12238,pop
-3.1736214,10.020263,0.09377742,186.00873,328.05682,1.2138329,-94.36745,0.096363805,3.555322,205.22829,reggae
27.350225,-31.418665,0.06537068,82.86873,115.19727,56.997883,-31.750965,0.14643964,-4.508854,61.934254,metal
28.248543,-44.259613,0.05948532,57.162334,48.094093,58.741848,-78.95197,0.10106146,-3.620913,49.57411,metal
36.998417,-14.879736,0.076013714,104.94306,283.1791,68.79963,-202.00398,0.04044479,-9.028003,90.86275,metal
15.953487,-16.674871,0.08748687,152.77806,128.24664,27.393637,-49.851032,0.14694421,-1.8572178,95.93497,disco
6.099623,5.54906,0.088984914,166.41296,189.23138,2.5899882,-100.827,0.09193855,0.283292,91.532364,disco
0.3878647,-20.79639,0.08926715,230.92575,325.27905,39.039886,-183.30104,0.080745794,1.5081291,128.45328,reggae
2.897541,-9.012001,0.08677812,165.75865,298.67676,12.835808,-94.76226,0.091960326,-1.6843647,223.14,disco
15.062206,-6.2671013,0.09075265,230.44675,198.65001,47.967587,-170.41832,0.09385609,-1.1954858,99.865616,reggae
13.175866,6.786101,0.08225176,95.36202,115.173035,26.354235,-67.11467,0.15162617,-1.8371508,66.46226,country
0.7182189,3.1643674,0.08604913,172.67639,106.472496,19.941236,-135.49501,0.07098025,-4.39834,103.90821,country
1.2240332,-2.4740946,0.089801356,202.49074,219.75749,27.965147,-161.84888,0.09957869,-1.67781,82.19213,country
4.508775,1.416685,0.079586,155.75494,136.7886,24.477001,-63.36627,0.14065649,-2.7714686,128.21306,country
11.654475,19.475334,0.09455715,236.18246,299.74597,36.613056,-143.34673,0.13739124,-0.17598528,185.89119,reggae
3.8097758,-8.484884,0.08910727,128.50868,302.4633,34.36384,-127.40881,0.099354036,2.8468893,150.81676,disco
12.149722,9.456014,0.097508825,192.5789,375.83798,36.84723,-270.14246,0.053362966,-0.24093033,164.67448,reggae
2.4252443,-11.614116,0.08164018,122.94495,210.69572,28.332523,-63.003265,0.13705336,-0.96743745,102.607376,disco
9.271191,7.296175,0.09227211,106.94967,174.04718,12.073668,-75.87642,0.13046618,-10.656914,135.26662,disco
20.976318,-15.076686,0.07650919,118.962234,159.60075,55.778107,-84.95779,0.15087938,-4.5082555,118.12628,metal
31.99396,-47.2265,0.075266235,65.46949,86.11639,51.230663,-89.50485,0.08857576,-8.419766,88.66983,metal
17.911419,-14.848894,0.09562881,177.50882,425.06815,44.699894,-221.8274,0.11000669,-1.9967867,84.46972,reggae
30.138863,-32.375816,0.063938744,61.198498,102.70164,62.895855,-30.139984,0.14393991,-5.38952,62.085728,metal
10.691688,31.084314,0.09310762,104.111916,156.4063,16.866272,-98.22535,0.13879272,-1.4626343,112.43865,pop
5.090956,11.209716,0.08525024,66.729454,48.526485,27.63433,-498.60873,0.008043457,-2.3939705,40.367306,classical
3.5920055,18.742989,0.09399359,156.39355,295.4392,20.492182,-120.1443,0.1039703,-2.7385433,192.81435,pop
-3.0256662,-34.47212,0.08408843,159.19061,354.282,13.334359,-325.7459,0.035848603,3.8806913,121.721596,classical
33.90069,-5.7790885,0.08475675,150.52625,163.00322,49.963737,-111.87254,0.12992553,-2.285202,117.634796,hiphop
11.71865,-27.977673,0.09281743,636.3474,347.49353,41.109097,-201.925,0.09871107,-4.614248,141.63185,blues
16.97622,8.6125145,0.09118291,103.98239,143.24397,48.64582,-228.56976,0.08871288,-2.2073581,145.75208,blues
25.734663,-26.208187,0.09150246,279.07898,295.396,39.235313,-86.93964,0.15800098,-5.4657936,313.82324,hiphop
20.802126,-33.48055,0.07973373,116.72993,210.0749,48.695637,-116.7018,0.107439555,-1.1561352,66.751945,rock
24.04117,-24.08736,0.08601681,190.72661,158.1713,41.594925,-138.05786,0.09678941,-2.8454707,120.99764,rock
17.925552,-9.31553,0.10014772,431.5504,357.66183,49.35132,-262.63776,0.04939436,-4.056577,209.01451,rock
17.0555,0.80725354,0.0915183,111.3773,147.42159,37.377903,-306.23645,0.07834456,-6.257823,80.65085,jazz
18.015604,12.027047,0.08892733,51.41624,60.805153,40.178272,-221.4599,0.05316022,-0.7496955,51.029594,jazz
24.563395,-3.8554616,0.09642163,303.32755,198.13588,32.65336,-266.43692,0.087545,1.5658993,104.836784,jazz
18.258545,-7.462973,0.088259,46.297337,78.72723,40.668095,-200.79117,0.06422966,-1.7742867,49.138584,jazz
4.862438,-26.651968,0.0902043,316.73718,186.48851,66.30779,-249.10396,0.071407884,4.2372885,153.61766,jazz
21.70156,-27.698645,0.08663017,292.9333,185.36368,42.833042,-144.25555,0.10961335,-1.6093369,154.82181,rock
26.001877,-37.987373,0.077239044,86.2267,127.56277,46.34581,-49.816956,0.12939888,-2.3667653,52.936146,rock
15.605423,-22.025824,0.08762978,390.57123,446.5353,34.978584,-196.44147,0.08335907,-2.9236603,236.90736,blues
28.93923,-17.158886,0.08231844,120.13713,171.6128,41.360096,-104.968765,0.10661843,-6.115242,128.13678,hiphop
27.57734,-14.872001,0.08926541,392.69937,320.67004,58.427788,-132.77696,0.16379794,1.5452031,251.32585,hiphop
16.996582,1.8260407,0.10196939,437.04953,322.1863,36.85649,-298.6284,0.056752574,2.057521,228.26352,blues
23.227083,19.791864,0.09713056,286.60675,247.15378,17.17124,-315.97662,0.07274159,-7.9744554,141.56128,blues
11.441306,5.9591236,0.094978854,122.90458,243.28397,25.889126,-102.605736,0.11856886,0.2485073,133.19925,hiphop
-2.3710458,-2.350743,0.084648766,92.01704,204.09454,24.043264,-407.89218,0.018181639,-1.3887135,69.36612,classical
8.131245,15.948076,0.08594616,110.06521,262.3368,14.689553,-80.497185,0.13144729,1.5935936,115.18543,pop
-9.639818,-31.571331,0.08654095,230.96097,55.554565,24.003807,-317.03934,0.02943982,0.1325608,53.38024,classical
1.1312776,29.191906,0.09081907,140.39964,294.81296,27.03476,-127.06736,0.12489282,9.133403,224.45363,pop
3.7552404,-35.10903,0.0841782,81.841125,61.708206,24.827057,-229.74905,0.061801605,-1.1518465,69.54314,classical
12.492233,-13.447048,0.083003916,165.10812,281.08304,19.002197,-143.55072,0.0712253,-0.90519106,92.605484,pop
32.342697,-27.5583,0.078045145,109.00269,142.37347,62.599323,-68.1822,0.11319714,-5.814722,71.49497,metal
28.941956,-56.119427,0.0813818,66.76366,55.745636,51.811428,-106.06676,0.081904,-11.005441,71.555046,metal
25.885963,8.12459,0.092227586,227.51297,294.98404,49.764923,-143.31395,0.09620113,-2.8538227,193.41164,reggae
23.817938,-28.568275,0.0876213,280.67194,156.98383,69.65929,-152.45949,0.102601774,2.0204449,183.07384,metal
16.285168,-6.4709744,0.08271191,131.48904,317.4877,31.611933,-80.40041,0.116033025,0.5431861,105.04923,disco
2.5417726,23.553856,0.08180082,113.22453,209.49265,31.90212,-70.37224,0.12230951,-7.4801617,112.69064,disco
17.939806,19.265142,0.093060315,213.90315,247.36252,30.563612,-141.62083,0.13207802,1.3970591,103.44536,reggae
16.959042,-13.681749,0.0918419,252.9384,445.8615,39.408268,-302.33612,0.025394829,-5.50128,90.79834,reggae
-0.94744587,-4.4331174,0.09191857,299.07825,319.50317,37.652943,-205.7962,0.066829465,1.074533,161.21329,country
6.4943266,2.3111172,0.08183408,62.161674,93.24707,30.753271,-60.437572,0.13884729,-5.4286995,115.07081,country
8.46138,8.275912,0.0853068,96.3384,208.32031,15.490186,-130.0248,0.07891004,-4.5304737,109.384285,country
3.751158,11.410717,0.07521182,197.05978,204.61806,37.53744,-103.45071,0.08259974,-3.55838,65.8763,country
5.597061,-7.7711463,0.08276862,80.78737,132.46892,28.497206,-63.01398,0.13608995,-0.142529,86.235504,country
0.019406535,9.969954,0.09454008,229.42957,239.99028,23.432268,-208.52132,0.06830296,1.0410163,177.5964,country
-0.25953442,9.099345,0.09288127,260.98825,354.38403,29.212267,-106.73557,0.12624516,-4.1287103,153.64014,reggae
5.1721873,-27.591501,0.090575464,409.74875,257.938,18.597181,-93.59735,0.11849699,-1.6026456,123.90431,reggae
13.147104,-15.28125,0.09093905,133.55354,233.63838,23.380775,-89.946815,0.12189304,0.49948016,150.87862,disco
11.787523,-20.024775,0.077406086,138.24902,228.41304,31.513914,-49.72141,0.13167499,-7.4650774,84.00203,disco
-2.619713,23.778841,0.088811204,139.23143,336.34372,32.773182,-144.22551,0.10239505,-3.1547492,113.93547,reggae
29.15065,-35.99004,0.09077493,107.10854,100.55797,74.89262,-140.06166,0.15862022,3.3136702,33.64002,metal
22.92355,-57.353207,0.07590208,92.693634,113.38984,56.66186,-113.730675,0.08466458,-11.792049,101.25912,metal
22.082092,-30.301697,0.07440661,108.3154,57.61727,70.408356,-114.29793,0.08242476,-5.2770596,98.79295,metal
4.3795414,12.932113,0.0891524,115.50525,262.65146,14.521443,-80.56071,0.13159624,-0.8458192,186.06035,pop
4.1359863,-38.28253,0.08418559,45.476875,35.473534,25.162188,-227.34926,0.059782945,-0.5831113,50.466393,classical
1.4981874,37.043564,0.097468585,335.6871,495.3423,15.48755,-105.025665,0.15462641,5.530219,328.74808,pop
1.9108195,4.965792,0.089427084,283.08377,146.70514,20.963308,-376.58115,0.026235439,-1.1458861,93.30266,classical
8.938451,22.50618,0.09571213,123.47693,237.76053,12.366077,-82.35652,0.14727636,0.7030866,125.439964,pop
6.037072,-8.478227,0.09078732,151.57487,66.18879,33.99489,-475.87317,0.007989861,1.0469383,38.064117,classical
24.74118,20.736004,0.09718155,186.0907,251.04778,27.712618,-223.01273,0.118854016,-12.979574,166.16025,blues
5.600816,1.2469637,0.092569634,408.15527,377.66632,29.601122,-110.693115,0.114913136,-1.6564244,280.94165,hiphop
23.546545,-31.625744,0.08542328,155.81776,404.77234,34.0893,-101.23984,0.09867893,-5.6295357,132.22568,hiphop
7.755266,-29.456738,0.09484647,257.37402,508.631,32.004955,-202.26584,0.100902334,-0.5280986,167.97314,blues
12.478919,-37.404472,0.087334424,317.07697,186.06175,23.870485,-174.2558,0.076959945,-4.6217566,124.279205,blues
23.68672,-34.381077,0.07324175,193.64632,249.16649,70.47561,-85.30109,0.1273813,-0.37509856,121.7463,hiphop
23.83796,-44.28672,0.07665505,83.479935,117.18198,54.41495,-71.45255,0.1210537,-3.9049156,62.368332,rock
32.580685,-2.1400378,0.09720058,241.4181,149.77518,36.895016,-182.32828,0.1117849,-1.6297184,94.730606,rock
18.560526,-30.577572,0.08831456,83.536514,242.94473,46.186077,-193.89026,0.08318165,-2.1243849,73.71487,jazz
15.267338,-17.91884,0.091411784,193.43251,259.56787,39.739883,-327.2952,0.05722967,-0.7583689,133.84554,jazz
10.702197,4.7416134,0.08252136,168.84479,207.37988,43.356567,-287.06885,0.08836958,6.565895,97.30399,jazz
15.067169,-11.650641,0.08754025,55.737186,148.46725,39.620937,-237.82048,0.046236843,-6.674022,77.637215,jazz
1.7660807,-12.923532,0.08494828,116.3056,120.442085,9.114288,-258.85535,0.042335305,-2.0098507,52.25803,jazz
-2.7105527,-13.838149,0.084611885,141.80815,339.37433,22.575403,-364.1101,0.036816433,0.98826027,130.33786,jazz
21.090555,-11.103823,0.08756446,160.29504,132.4521,39.749557,-168.02779,0.11472772,-2.838414,69.26961,rock
31.278748,40.036953,0.092759736,163.20068,274.79834,68.61965,-233.25125,0.104023665,2.5916862,144.0097,rock
13.944103,-20.792456,0.09905559,147.18642,333.2665,61.439022,-266.83218,0.08020572,-0.19644743,142.9918,blues
1.8024086,-16.01605,0.09498494,270.42926,587.6039,27.349615,-115.93442,0.1526969,-0.96097773,277.13748,hiphop
37.364902,-39.511627,0.08697445,158.98682,189.48242,38.147255,-96.44137,0.122733906,-2.302558,94.402695,hiphop
20.116377,-20.71195,0.08876237,161.11238,155.46167,43.88271,-136.55254,0.10050246,-3.0158412,90.12189,blues
17.021757,9.550882,0.108027086,229.3066,218.31865,47.64569,-315.89435,0.05742416,-0.6546748,160.27806,blues
31.907522,-4.3463116,0.093764015,428.13275,449.48724,39.331657,-174.6104,0.127714,-4.250554,291.53305,hiphop
1.9618305,-13.134571,0.09025486,220.79054,173.91876,28.010345,-323.3469,0.038779244,-0.47941574,75.29972,classical
3.2824824,-5.9909487,0.086596385,102.89906,203.26836,25.870697,-138.10901,0.10053382,-0.5651283,150.69737,pop
-5.183119,-33.57298,0.08362355,103.67671,116.885376,22.06147,-284.33655,0.041198578,-1.5651768,159.83907,classical
-15.738338,0.38330314,0.086385176,199.91219,351.75208,-0.25450352,-245.49712,0.051085375,4.9517403,135.2182,pop
11.399266,-6.7683554,0.0823151,120.93265,74.99757,43.6216,-356.73254,0.0236746,-0.6763586,63.342915,classical
3.208919,36.9589,0.094025165,263.76147,368.0539,13.090122,-68.3954,0.16248924,0.83093745,218.14542,pop
27.235676,-35.464794,0.08036308,50.54921,100.3259,63.052837,-71.853584,0.13308525,-2.59355,34.698452,metal
21.183084,-43.58312,0.08102442,133.95549,223.28157,59.46538,-147.12346,0.07675179,-8.698328,136.60963,metal
11.093584,21.612396,0.09659157,385.201,398.77127,43.260696,-167.64815,0.1107036,-2.70405,257.45685,reggae
6.029252,-19.186483,0.09565033,247.16977,309.9914,27.018776,-116.948944,0.16770437,0.11231659,237.87398,reggae
1.6550671,21.1481,0.08448291,123.58453,262.59787,11.342621,-81.56161,0.11803275,-3.758856,95.22824,disco
4.1029596,-2.7960057,0.08290678,76.072395,163.5362,32.43493,-74.12586,0.13758135,-3.4316838,98.15539,disco
9.040617,-0.26109728,0.08557686,275.48703,346.9747,15.241051,-114.50144,0.09934501,-5.4247684,132.01161,reggae
28.781963,-28.337782,0.075177394,163.11569,189.89165,54.000328,-96.96104,0.12151788,-0.17980674,120.4078,metal
-8.136504,-17.913963,0.08891011,184.93951,176.52463,30.598358,-189.55702,0.09411308,-0.84257966,135.43904,country
4.265617,-5.2267637,0.07952584,109.41142,98.05981,34.004555,-131.91232,0.08814568,-2.619691,54.29035,country
9.341648,-1.454985,0.07919932,73.57414,60.803467,28.107216,-51.884964,0.14678906,-1.7539495,106.50277,country
5.715796,3.8198817,0.08124201,111.33619,135.64442,28.313688,-70.17442,0.15314712,0.9255819,107.724266,country
8.047114,16.656984,0.08823169,120.787926,180.33847,18.231564,-137.18002,0.07984617,-4.147179,80.0007,country
-3.7676563,-13.486331,0.08805857,161.90952,161.11995,31.169487,-181.76443,0.08107968,0.1553579,103.70066,country
9.521203,11.223285,0.09468449,318.20276,298.56488,12.097421,-182.24937,0.07777566,1.9437904,183.3576,reggae
26.309689,-29.16275,0.076951176,136.3378,90.667305,53.814556,-118.29973,0.10567236,-0.883643,120.418625,metal
-1.8317856,2.4944634,0.07938077,188.59174,283.13412,19.333332,-115.88711,0.09309052,-1.8889763,138.89304,disco
24.340458,3.3141825,0.07678983,127.62898,189.84244,43.72645,-80.51303,0.13333496,-4.1946936,142.29399,disco
13.192779,15.6086645,0.09848038,202.61143,272.80615,19.768587,-118.76529,0.15652926,-1.9213563,170.42572,reggae
12.305736,-5.300312,0.09621633,219.62993,419.17847,23.528008,-162.72473,0.11161843,-4.4773736,125.43926,reggae
17.614035,-34.71639,0.07405008,87.40253,191.27129,71.685974,-105.3881,0.10633137,-5.0369596,82.84692,metal
29.280542,-18.031303,0.07904333,147.12675,210.53519,58.43294,-50.32225,0.1697935,-7.4138947,123.030304,metal
3.9033792,-1.5898014,0.08688646,122.827065,157.2777,12.51082,-55.534317,0.14290127,2.277861,100.43383,pop
5.619161,-30.562506,0.08423487,109.55581,82.57889,38.051537,-293.8884,0.03322013,-2.1740472,76.455185,classical
17.833084,10.868081,0.08791792,124.37093,256.6193,34.30169,-144.33995,0.12743019,-4.0890684,128.349,pop
2.7669554,-24.888561,0.08459989,129.06056,157.95818,28.49985,-303.30316,0.03718206,-1.2681688,71.20623,classical
-0.5784021,5.053557,0.083587445,103.750496,171.95505,16.340593,-59.768394,0.13959499,0.67822003,132.57718,pop
6.724552,-32.057804,0.09094189,147.17337,84.31616,35.696133,-312.95517,0.037286934,2.5118015,63.353,classical
16.803823,-7.4044056,0.09454906,284.1419,377.56622,45.422882,-251.4242,0.068093255,1.5922194,119.67698,blues
32.57001,-9.209007,0.08132766,155.7545,231.17043,53.42984,-59.333458,0.1578869,-3.0834367,107.32769,hiphop
22.180077,-9.298334,0.08510838,166.69662,276.6616,50.344658,-110.27633,0.13569117,-6.351384,132.17093,hiphop
22.767422,7.2566457,0.09491493,269.33954,262.24567,37.369576,-223.20734,0.07941774,-0.4709939,148.64569,blues
27.420593,16.335436,0.1055974,219.58804,222.4242,25.322086,-255.0148,0.09456402,-10.141636,134.4336,blues
5.114771,29.114527,0.101693,313.58127,503.07632,9.974131,-153.62534,0.122823305,-3.203784,355.90344,hiphop
24.543861,-10.950886,0.09872848,229.6408,232.33107,46.198193,-213.68088,0.067644656,-9.649158,163.34885,rock
11.130861,-47.37129,0.08809832,207.21878,253.19139,47.09801,-130.8183,0.12560229,-2.3387163,145.77567,rock
17.121483,-12.991807,0.090869755,57.534206,94.76414,39.701283,-205.80403,0.05810034,0.33593065,57.54453,jazz
10.443667,-0.86473095,0.08655412,95.01883,132.94113,22.887106,-346.59946,0.022529906,-3.133846,54.87568,jazz
13.813381,-16.522223,0.09126889,85.9144,101.6021,49.89964,-234.26645,0.03576355,-5.4115744,69.66428,jazz
